,Position,Velocity,Torque,Current
2087,2333373.0,299500.0,22.72,4853.2
2088,2333683.0,304000.0,22.72,4860.9
2089,2333998.0,308250.0,22.08,4864.2
2090,2334317.0,312750.0,18.88,4863.1
2091,2334638.0,316250.0,18.56,4858.7
2092,2334962.0,319750.0,17.92,4852.1
2093,2335287.0,322250.0,17.6,4843.3
2094,2335612.0,323750.0,17.92,4835.6
2095,2335938.0,325000.0,18.56,4826.8
2096,2336260.0,324500.0,18.56,4821.3
2097,2336583.0,324000.0,18.88,4815.8
2098,2336903.0,322750.0,19.2,4812.5
2099,2337223.0,321250.0,17.6,4810.3
2100,2337541.0,320250.0,17.28,4810.3
2101,2337859.0,319000.0,17.6,4809.2
2102,2338174.0,317750.0,17.6,4812.5
2103,2338491.0,317000.0,18.24,4812.5
2104,2338808.0,316750.0,17.92,4813.6
2105,2339125.0,316500.0,17.6,4814.7
2106,2339443.0,317250.0,17.28,4813.6
2107,2339760.0,317250.0,16.32,4814.7
2108,2340078.0,317500.0,16.0,4813.6
2109,2340393.0,317000.0,15.36,4816.9
2110,2340706.0,315750.0,15.36,4822.4
2111,2341016.0,314000.0,15.68,4830.1
2112,2341325.0,311750.0,15.68,4840.0
2113,2341629.0,309000.0,15.68,4854.3
2114,2341933.0,306750.0,16.0,4869.7
2115,2342236.0,305000.0,16.96,4886.2
2116,2342538.0,303250.0,17.28,4902.7
2117,2342840.0,302750.0,16.64,4920.3
2118,2343144.0,302750.0,17.28,4934.6
2119,2343448.0,303000.0,17.6,4950.0
2120,2343755.0,304250.0,17.28,4962.1
2121,2344061.0,305250.0,17.28,4974.2
2122,2344370.0,306500.0,17.28,4984.1
2123,2344681.0,308250.0,18.56,4990.7
2124,2344992.0,309250.0,18.56,4998.4
2125,2345308.0,311750.0,17.92,5000.6
2126,2345621.0,312750.0,17.92,5005.0
2127,2345937.0,314000.0,18.24,5007.2
2128,2346250.0,314500.0,17.6,5011.6
2129,2346564.0,314000.0,17.28,5016.0
2130,2346875.0,313500.0,17.28,5023.7
2131,2347186.0,312250.0,18.56,5030.3
2132,2347496.0,311500.0,20.48,5039.1
2133,2347804.0,310000.0,20.16,5049.0
2134,2348114.0,309750.0,20.48,5057.8
2135,2348421.0,308750.0,20.8,5069.9
2136,2348730.0,308500.0,20.48,5078.7
2137,2349039.0,308750.0,19.84,5088.6
2138,2349351.0,309250.0,19.2,5094.1
2139,2349667.0,311500.0,18.56,5096.3
2140,2349984.0,313500.0,20.16,5097.4
2141,2350307.0,317000.0,19.52,5090.8
2142,2350630.0,319750.0,17.6,5085.3
2143,2350955.0,322000.0,17.28,5076.5
2144,2351281.0,324250.0,16.32,5067.7
2145,2351606.0,324750.0,15.36,5060.0
2146,2351930.0,325000.0,15.04,5052.3
2147,2352254.0,324750.0,14.72,5045.7
2148,2352577.0,324000.0,15.68,5040.2
2149,2352898.0,323000.0,15.68,5035.8
2150,2353220.0,322500.0,15.36,5031.4
2151,2353540.0,321500.0,15.04,5028.1
2152,2353860.0,320750.0,15.04,5025.9
2153,2354179.0,320250.0,15.36,5024.8
2154,2354499.0,319750.0,15.36,5021.5
2155,2354818.0,319500.0,15.36,5020.4
2156,2355137.0,319250.0,15.68,5018.2
2157,2355457.0,319500.0,16.0,5016.0
2158,2355779.0,320000.0,16.0,5011.6
2159,2356099.0,320250.0,15.68,5008.3
2160,2356420.0,320750.0,16.32,5005.0
2161,2356739.0,320500.0,16.64,5002.8
2162,2357058.0,319750.0,16.96,5001.7
2163,2357375.0,319000.0,17.28,5002.8
2164,2357690.0,317500.0,16.96,5005.0
2165,2358003.0,316000.0,17.92,5010.5
2166,2358314.0,314000.0,18.56,5017.1
2167,2358624.0,312250.0,18.56,5025.9
2168,2358931.0,310250.0,19.84,5038.0
2169,2359239.0,309000.0,20.8,5047.9
2170,2359544.0,307500.0,21.44,5062.2
2171,2359850.0,306500.0,21.76,5074.3
2172,2360158.0,306750.0,21.76,5085.3
2173,2360467.0,307000.0,20.8,5095.2
2174,2360781.0,309250.0,20.48,5098.5
2175,2361094.0,311000.0,19.52,5104.0
2176,2361411.0,313250.0,19.52,5104.0
2177,2361726.0,314750.0,19.84,5107.3
2178,2362043.0,315500.0,20.48,5108.4
2179,2362359.0,316250.0,20.48,5109.5
2180,2362674.0,315750.0,18.24,5112.8
2181,2362987.0,315250.0,17.6,5117.2
2182,2363298.0,313750.0,18.56,5124.9
2183,2363612.0,313250.0,17.92,5129.3
2184,2363923.0,312250.0,18.56,5135.9
2185,2364234.0,311750.0,19.84,5143.6
2186,2364544.0,311500.0,20.8,5151.3
2187,2364857.0,311250.0,20.8,5156.8
2188,2365170.0,311750.0,21.44,5162.3
2189,2365484.0,312500.0,18.24,5165.6
2190,2365801.0,314250.0,18.88,5166.7
2191,2366120.0,315750.0,18.88,5164.5
2192,2366442.0,318000.0,18.24,5160.1
2193,2366766.0,320500.0,19.52,5153.5
2194,2367091.0,322500.0,19.84,5144.7
2195,2367418.0,324500.0,19.2,5134.8
2196,2367747.0,326250.0,19.2,5121.6
2197,2368077.0,327750.0,16.64,5108.4
2198,2368403.0,328000.0,17.6,5099.6
2199,2368733.0,328750.0,17.92,5085.3
2200,2369059.0,328000.0,17.28,5076.5
2201,2369385.0,327000.0,17.92,5066.6
2202,2369709.0,326500.0,18.56,5060.0
2203,2370031.0,324500.0,18.88,5055.6
2204,2370351.0,323000.0,19.2,5052.3
2205,2370671.0,321500.0,18.88,5050.1
2206,2370989.0,320000.0,18.24,5049.0
2207,2371310.0,319750.0,19.2,5045.7
2208,2371631.0,320000.0,17.92,5042.4
2209,2371954.0,320750.0,17.6,5035.8
2210,2372276.0,321750.0,17.6,5031.4
2211,2372598.0,322000.0,16.96,5025.9
2212,2372919.0,322000.0,16.64,5022.6
2213,2373239.0,321250.0,16.32,5020.4
2214,2373557.0,320250.0,16.0,5019.3
2215,2373872.0,318500.0,16.32,5022.6
2216,2374185.0,316500.0,16.32,5027.0
2217,2374496.0,314250.0,16.0,5034.7
2218,2374805.0,312000.0,16.32,5044.6
2219,2375114.0,310500.0,16.32,5053.4
2220,2375421.0,309000.0,16.64,5065.5
2221,2375729.0,308250.0,16.96,5075.4
2222,2376038.0,308250.0,17.28,5085.3
2223,2376347.0,308250.0,17.92,5095.2
2224,2376661.0,310000.0,18.24,5098.5
2225,2376973.0,311000.0,17.28,5105.1
2226,2377289.0,312750.0,17.28,5106.2
2227,2377604.0,314250.0,16.96,5109.5
2228,2377921.0,315000.0,16.96,5110.6
2229,2378238.0,316250.0,16.64,5110.6
2230,2378556.0,316750.0,18.24,5110.6
2231,2378873.0,317250.0,18.56,5110.6
2232,2379190.0,317250.0,19.2,5111.7
2233,2379506.0,317000.0,18.56,5113.9
2234,2379820.0,316000.0,18.56,5117.2
2235,2380133.0,315000.0,18.56,5122.7
2236,2380443.0,313250.0,18.56,5130.4
2237,2380755.0,312250.0,18.88,5137.0
2238,2381063.0,310750.0,21.44,5148.0
2239,2381373.0,310000.0,21.76,5155.7
2240,2381684.0,310250.0,22.08,5163.4
2241,2381997.0,310500.0,21.76,5167.8
2242,2382314.0,312750.0,20.16,5168.9
2243,2382633.0,315000.0,19.2,5167.8
2244,2382955.0,317750.0,18.56,5162.3
2245,2383279.0,320500.0,17.28,5155.7
2246,2383606.0,323000.0,16.32,5144.7
2247,2383933.0,325000.0,17.6,5134.8
2248,2384261.0,326500.0,17.28,5123.8
2249,2384590.0,327750.0,16.96,5110.6
2250,2384914.0,327000.0,15.68,5104.0
2251,2385242.0,327250.0,15.04,5091.9
2252,2385564.0,325750.0,14.72,5087.5
2253,2385889.0,324750.0,15.04,5079.8
2254,2386211.0,324250.0,15.04,5074.3
2255,2386533.0,322750.0,15.04,5069.9
2256,2386854.0,322500.0,15.68,5065.5
2257,2387176.0,321750.0,16.0,5061.1
2258,2387498.0,321750.0,15.36,5056.7
2259,2387820.0,321750.0,15.04,5051.2
2260,2388142.0,322000.0,15.36,5046.8
2261,2388464.0,322000.0,15.68,5041.3
2262,2388786.0,322000.0,16.0,5036.9
2263,2389108.0,322000.0,15.68,5032.5
2264,2389429.0,321750.0,16.0,5028.1
2265,2389750.0,321500.0,16.96,5024.8
2266,2390070.0,321000.0,17.28,5021.5
2267,2390388.0,320000.0,16.96,5021.5
2268,2390703.0,318500.0,17.92,5024.8
2269,2391017.0,316750.0,18.24,5028.1
2270,2391326.0,314000.0,19.2,5038.0
2271,2391637.0,312250.0,18.56,5044.6
2272,2391943.0,310000.0,19.2,5057.8
2273,2392251.0,308500.0,20.48,5068.8
2274,2392559.0,308250.0,21.12,5078.7
2275,2392866.0,307250.0,20.16,5090.8
2276,2393179.0,309000.0,21.12,5095.2
2277,2393490.0,309750.0,21.12,5102.9
2278,2393805.0,311500.0,20.8,5106.2
2279,2394119.0,313250.0,19.2,5109.5
2280,2394437.0,314500.0,18.56,5109.5
2281,2394753.0,315750.0,18.56,5110.6
2282,2395071.0,316500.0,18.56,5110.6
2283,2395387.0,317000.0,18.56,5112.8
2284,2395702.0,316250.0,19.2,5115.0
2285,2396014.0,315250.0,19.84,5121.6
2286,2396325.0,313500.0,20.48,5128.2
2287,2396637.0,312500.0,20.8,5134.8
2288,2396947.0,311250.0,17.28,5143.6
2289,2397258.0,311000.0,18.56,5150.2
2290,2397568.0,310750.0,19.2,5159.0
2291,2397882.0,311250.0,19.2,5162.3
2292,2398197.0,312500.0,19.84,5165.6
2293,2398514.0,314000.0,20.48,5166.7
2294,2398832.0,316000.0,20.48,5165.6
2295,2399153.0,317750.0,20.48,5162.3
2296,2399475.0,319500.0,17.28,5156.8
2297,2399800.0,321500.0,17.6,5149.1
2298,2400128.0,324000.0,18.24,5138.1
2299,2400457.0,326000.0,18.56,5124.9
2300,2400784.0,327250.0,17.92,5115.0
2301,2401115.0,328750.0,18.24,5099.6
2302,2401442.0,328500.0,18.56,5089.7
2303,2401770.0,328250.0,18.56,5078.7
2304,2402095.0,327750.0,16.64,5069.9
2305,2402419.0,326000.0,17.28,5063.3
2306,2402741.0,324750.0,17.92,5057.8
2307,2403062.0,323000.0,18.56,5054.5
2308,2403383.0,322000.0,18.88,5051.2
2309,2403703.0,321000.0,18.88,5047.9
2310,2404023.0,320500.0,18.56,5045.7
2311,2404344.0,320500.0,18.24,5041.3
2312,2404666.0,320750.0,16.96,5036.9
2313,2404989.0,321500.0,16.96,5031.4
2314,2405311.0,322000.0,16.96,5025.9
2315,2405633.0,322250.0,16.96,5021.5
2316,2405954.0,322000.0,16.32,5017.1
2317,2406272.0,320750.0,15.36,5017.1
2318,2406589.0,319500.0,15.36,5018.2
2319,2406902.0,317250.0,15.36,5022.6
2320,2407213.0,314750.0,15.36,5030.3
2321,2407522.0,312500.0,16.0,5040.2
2322,2407830.0,310250.0,16.64,5050.1
2323,2408139.0,309250.0,17.6,5060.0
2324,2408446.0,308250.0,17.28,5071.0
2325,2408756.0,308500.0,16.64,5079.8
2326,2409066.0,309000.0,16.64,5088.6
2327,2409376.0,309250.0,16.96,5096.3
2328,2409691.0,311250.0,16.96,5099.6
2329,2410004.0,312000.0,17.6,5104.0
2330,2410320.0,313500.0,17.6,5106.2
2331,2410634.0,314500.0,17.92,5110.6
2332,2410953.0,315500.0,18.56,5108.4
2333,2411271.0,316750.0,17.28,5108.4
2334,2411589.0,317250.0,16.64,5107.3
2335,2411905.0,317750.0,16.96,5109.5
2336,2412221.0,317000.0,16.64,5111.7
2337,2412535.0,316000.0,19.2,5115.0
2338,2412847.0,314500.0,19.52,5121.6
2339,2413158.0,313250.0,20.48,5128.2
2340,2413467.0,311500.0,21.12,5138.1
2341,2413779.0,311000.0,21.12,5144.7
2342,2414088.0,310250.0,19.52,5153.5
2343,2414400.0,310500.0,19.52,5160.1
2344,2414712.0,311250.0,19.2,5165.6
2345,2415027.0,312000.0,21.12,5168.9
2346,2415346.0,314500.0,20.48,5167.8
2347,2415667.0,316750.0,19.52,5163.4
2348,2415991.0,319750.0,19.2,5156.8
2349,2416318.0,322750.0,17.92,5145.8
2350,2416646.0,325000.0,16.32,5134.8
2351,2416975.0,327000.0,15.36,5122.7
2352,2417300.0,327250.0,14.4,5113.9
2353,2417628.0,327500.0,15.36,5102.9
2354,2417951.0,326250.0,15.04,5096.3
2355,2418277.0,325500.0,15.36,5087.5
2356,2418599.0,324750.0,15.68,5083.1
2357,2418922.0,323500.0,15.68,5076.5
2358,2419245.0,323500.0,14.4,5071.0
2359,2419567.0,322500.0,14.72,5065.5
2360,2419889.0,322500.0,15.04,5061.1
2361,2420210.0,322000.0,14.72,5057.8
2362,2420532.0,321750.0,15.04,5052.3
2363,2420854.0,321750.0,15.04,5047.9
2364,2421176.0,321750.0,15.36,5042.4
2365,2421499.0,322250.0,16.32,5036.9
2366,2421823.0,322750.0,16.32,5030.3
2367,2422146.0,323000.0,16.0,5023.7
2368,2422468.0,323000.0,16.0,5019.3
2369,2422787.0,322000.0,16.32,5017.1
2370,2423106.0,320750.0,16.0,5016.0
2371,2423421.0,318750.0,16.96,5019.3
2372,2423735.0,316750.0,17.6,5022.6
2373,2424046.0,314750.0,18.88,5030.3
2374,2424354.0,312000.0,19.52,5040.2
2375,2424665.0,311000.0,19.84,5047.9
2376,2424971.0,309000.0,20.16,5061.1
2377,2425280.0,308500.0,20.48,5069.9
2378,2425588.0,308500.0,19.52,5080.9
2379,2425896.0,307750.0,19.84,5090.8
2380,2426209.0,309500.0,19.84,5096.3
2381,2426521.0,310250.0,20.16,5102.9
2382,2426838.0,312500.0,20.8,5102.9
2383,2427154.0,314500.0,19.84,5105.1
2384,2427472.0,315750.0,19.84,5104.0
2385,2427787.0,316500.0,19.52,5107.3
2386,2428104.0,316500.0,16.64,5108.4
2387,2428417.0,315750.0,16.96,5112.8
2388,2428730.0,314500.0,17.6,5118.3
2389,2429040.0,313250.0,18.24,5126.0
2390,2429349.0,311250.0,19.52,5135.9
2391,2429660.0,310750.0,20.48,5143.6
2392,2429970.0,310000.0,20.16,5151.3
2393,2430282.0,310500.0,20.8,5157.9
2394,2430593.0,311000.0,20.8,5164.5
2395,2430906.0,311500.0,17.92,5170.0
2396,2431221.0,312750.0,18.56,5173.3
2397,2431538.0,314000.0,18.56,5173.3
2398,2431858.0,316250.0,19.52,5171.1
2399,2432180.0,318500.0,20.16,5165.6
2400,2432505.0,321000.0,19.52,5157.9
2401,2432833.0,323750.0,19.52,5146.9
2402,2433160.0,325500.0,17.92,5135.9
2403,2433490.0,327500.0,16.64,5122.7
2404,2433818.0,328250.0,16.96,5110.6
2405,2434148.0,328750.0,17.28,5097.4
2406,2434476.0,329000.0,17.92,5086.4
2407,2434803.0,328250.0,18.88,5075.4
2408,2435128.0,327500.0,18.56,5067.7
2409,2435452.0,326000.0,18.24,5060.0
2410,2435774.0,324500.0,18.24,5055.6
2411,2436095.0,323000.0,17.28,5052.3
2412,2436415.0,321750.0,17.6,5049.0
2413,2436735.0,320750.0,17.92,5046.8
2414,2437055.0,320250.0,17.92,5043.5
2415,2437377.0,320500.0,18.56,5039.1
2416,2437700.0,321250.0,17.92,5033.6
2417,2438021.0,321500.0,16.64,5029.2
2418,2438343.0,322000.0,16.32,5024.8
2419,2438663.0,321500.0,15.36,5021.5
2420,2438981.0,320250.0,15.68,5021.5
2421,2439296.0,318750.0,15.68,5024.8
2422,2439609.0,316500.0,15.68,5029.2
2423,2439919.0,314000.0,16.32,5038.0
2424,2440227.0,311500.0,16.64,5047.9
2425,2440538.0,310500.0,16.32,5055.6
2426,2440844.0,308750.0,16.32,5068.8
2427,2441152.0,308250.0,16.96,5078.7
2428,2441460.0,308250.0,16.96,5089.7
2429,2441769.0,307750.0,17.6,5098.5
2430,2442080.0,309000.0,17.92,5106.2
2431,2442391.0,309750.0,17.92,5113.9
2432,2442706.0,311500.0,17.92,5116.1
2433,2443020.0,312750.0,16.64,5120.5
2434,2443338.0,314500.0,16.64,5119.4
2435,2443654.0,315750.0,16.0,5121.6
2436,2443973.0,316750.0,17.92,5120.5
2437,2444290.0,317500.0,17.92,5120.5
2438,2444607.0,317250.0,18.56,5121.6
2439,2444923.0,317250.0,19.2,5122.7
2440,2445238.0,316250.0,18.56,5126.0
2441,2445552.0,315500.0,18.24,5130.4
2442,2445864.0,314250.0,17.92,5135.9
2443,2446176.0,313250.0,17.92,5142.5
2444,2446485.0,311750.0,20.8,5151.3
2445,2446797.0,311250.0,20.8,5157.9
2446,2447108.0,311000.0,21.12,5165.6
2447,2447421.0,311250.0,21.76,5170.0
2448,2447737.0,313000.0,20.8,5172.2
2449,2448056.0,314750.0,19.2,5170.0
2450,2448379.0,317750.0,17.6,5164.5
2451,2448704.0,320750.0,16.64,5156.8
2452,2449029.0,323000.0,17.92,5148.0
2453,2449358.0,325500.0,16.96,5135.9
2454,2449683.0,326000.0,16.64,5127.1
2455,2450012.0,327000.0,16.32,5115.0
2456,2450336.0,326750.0,15.68,5108.4
2457,2450663.0,326250.0,15.04,5097.4
2458,2450987.0,326000.0,14.4,5090.8
2459,2451311.0,324750.0,14.4,5083.1
2460,2451633.0,324250.0,14.72,5078.7
2461,2451955.0,323000.0,14.72,5074.3
2462,2452276.0,322250.0,15.04,5069.9
2463,2452597.0,321500.0,15.36,5066.6
2464,2452918.0,321250.0,15.68,5062.2
2465,2453240.0,321250.0,16.0,5057.8
2466,2453562.0,321500.0,16.0,5053.4
2467,2453885.0,322000.0,15.36,5046.8
2468,2454208.0,322500.0,15.36,5041.3
2469,2454530.0,322500.0,15.04,5035.8
2470,2454853.0,322750.0,15.68,5030.3
2471,2455173.0,322000.0,16.32,5028.1
2472,2455494.0,321500.0,16.64,5023.7
2473,2455812.0,320500.0,17.92,5023.7
2474,2456129.0,319000.0,17.92,5023.7
2475,2456444.0,317750.0,17.6,5027.0
2476,2456756.0,315500.0,16.64,5033.6
2477,2457066.0,313500.0,17.92,5041.3
2478,2457374.0,311250.0,18.56,5052.3
2479,2457684.0,310000.0,19.52,5060.0
2480,2457990.0,308500.0,20.16,5073.2
2481,2458299.0,308250.0,21.44,5083.1
2482,2458609.0,308750.0,22.08,5090.8
2483,2458920.0,309000.0,20.8,5098.5
2484,2459235.0,311250.0,20.8,5100.7
2485,2459549.0,312500.0,17.92,5105.1
2486,2459868.0,314750.0,18.24,5104.0
2487,2460183.0,315750.0,17.92,5106.2
2488,2460501.0,316500.0,18.24,5106.2
2489,2460815.0,316500.0,19.2,5109.5
2490,2461130.0,315500.0,20.16,5112.8
2491,2461442.0,314750.0,20.48,5119.4
2492,2461754.0,313250.0,19.52,5124.9
2493,2462064.0,312250.0,16.64,5133.7
2494,2462373.0,310750.0,17.28,5142.5
2495,2462684.0,310500.0,18.24,5150.2
2496,2462994.0,310000.0,18.88,5159.0
2497,2463307.0,310750.0,19.84,5163.4
2498,2463619.0,311500.0,21.44,5170.0
2499,2463935.0,312750.0,21.12,5172.2
2500,2464254.0,315000.0,20.16,5170.0
2501,2464575.0,317000.0,16.96,5166.7
2502,2464897.0,319500.0,17.28,5161.2
2503,2465222.0,321750.0,17.6,5153.5
2504,2465547.0,323250.0,17.92,5145.8
2505,2465876.0,325250.0,17.92,5132.6
2506,2466204.0,326750.0,18.88,5121.6
2507,2466534.0,328000.0,19.52,5107.3
2508,2466864.0,329250.0,18.24,5094.1
2509,2467192.0,329000.0,17.92,5083.1
2510,2467520.0,329000.0,16.64,5071.0
2511,2467845.0,327750.0,16.96,5063.3
2512,2468168.0,326000.0,17.6,5056.7
2513,2468489.0,324250.0,17.92,5053.4
2514,2468810.0,322500.0,18.88,5050.1
2515,2469130.0,321250.0,19.2,5046.8
2516,2469451.0,320750.0,18.88,5043.5
2517,2469771.0,320500.0,17.92,5040.2
2518,2470094.0,321000.0,16.96,5034.7
2519,2470414.0,321000.0,16.64,5032.5
2520,2470738.0,321750.0,16.64,5024.8
2521,2471058.0,321750.0,16.32,5022.6
2522,2471379.0,321250.0,16.0,5018.2
2523,2471696.0,320500.0,16.64,5019.3
2524,2472014.0,319000.0,16.32,5019.3
2525,2472326.0,317000.0,14.72,5024.8
2526,2472638.0,314750.0,15.04,5031.4
2527,2472947.0,312750.0,15.36,5040.2
2528,2473253.0,309750.0,16.32,5053.4
2529,2473562.0,309000.0,16.96,5063.3
2530,2473868.0,307500.0,17.28,5075.4
2531,2474176.0,307250.0,17.28,5086.4
2532,2474485.0,308000.0,17.28,5095.2
2533,2474795.0,308250.0,16.96,5104.0
2534,2475107.0,309750.0,16.96,5110.6
2535,2475419.0,310750.0,17.28,5116.1
2536,2475736.0,312750.0,17.92,5117.2
2537,2476049.0,313500.0,18.24,5121.6
2538,2476367.0,315000.0,17.92,5121.6
2539,2476683.0,316000.0,17.28,5123.8
2540,2477002.0,316500.0,17.28,5121.6
2541,2477319.0,317500.0,16.64,5122.7
2542,2477636.0,317250.0,16.32,5122.7
2543,2477951.0,317000.0,18.88,5126.0
2544,2478266.0,316000.0,19.2,5129.3
2545,2478578.0,314750.0,20.16,5134.8
2546,2478889.0,313250.0,20.48,5142.5
2547,2479200.0,312250.0,20.16,5149.1
2548,2479510.0,311000.0,19.52,5157.9
2549,2479823.0,311250.0,19.52,5163.4
2550,2480135.0,311500.0,19.84,5168.9
2551,2480452.0,313000.0,20.48,5170.0
2552,2480769.0,314750.0,20.16,5170.0
2553,2481090.0,316750.0,19.52,5166.7
2554,2481413.0,319500.0,18.88,5161.2
2555,2481739.0,321750.0,17.28,5151.3
2556,2482064.0,323750.0,16.64,5143.6
2557,2482393.0,325750.0,16.0,5130.4
2558,2482719.0,326500.0,14.72,5121.6
2559,2483047.0,327000.0,15.36,5110.6
2560,2483371.0,326750.0,15.36,5102.9
2561,2483695.0,325500.0,15.36,5096.3
2562,2484018.0,324750.0,15.36,5089.7
2563,2484340.0,323250.0,15.36,5085.3
2564,2484661.0,322500.0,15.04,5082.0
2565,2484983.0,322000.0,15.36,5076.5
2566,2485305.0,321750.0,15.36,5072.1
2567,2485626.0,321500.0,14.72,5067.7
2568,2485948.0,321750.0,15.04,5063.3
2569,2486269.0,321500.0,15.36,5060.0
2570,2486591.0,321500.0,15.68,5054.5
2571,2486913.0,321750.0,16.0,5050.1
2572,2487235.0,321750.0,16.64,5044.6
2573,2487557.0,322000.0,16.96,5040.2
2574,2487879.0,322000.0,16.96,5035.8
2575,2488199.0,321500.0,15.68,5032.5
2576,2488519.0,321000.0,16.0,5030.3
2577,2488835.0,319500.0,16.64,5031.4
2578,2489149.0,317500.0,17.6,5035.8
2579,2489461.0,315500.0,18.56,5042.4
2580,2489770.0,312750.0,19.2,5051.2
2581,2490079.0,311000.0,20.48,5061.1
2582,2490386.0,309250.0,21.12,5072.1
2583,2490695.0,308500.0,20.48,5082.0
2584,2491003.0,308250.0,19.52,5093.0
2585,2491312.0,308250.0,20.16,5101.8
2586,2491623.0,309250.0,20.16,5109.5
2587,2491935.0,310000.0,20.16,5115.0
2588,2492252.0,312250.0,20.48,5116.1
2589,2492567.0,313750.0,20.48,5119.4
2590,2492885.0,315500.0,20.8,5118.3
2591,2493201.0,316500.0,20.16,5120.5
2592,2493519.0,316750.0,16.96,5119.4
2593,2493832.0,316250.0,17.28,5124.9
2594,2494147.0,315500.0,17.28,5128.2
2595,2494459.0,314500.0,18.24,5133.7
2596,2494770.0,312750.0,19.52,5141.4
2597,2495080.0,312000.0,20.16,5149.1
2598,2495390.0,310750.0,21.44,5157.9
2599,2495703.0,311000.0,22.08,5163.4
2600,2496015.0,311250.0,16.96,5168.9
2601,2496330.0,312500.0,17.92,5172.2
2602,2496645.0,313750.0,18.56,5174.4
2603,2496964.0,315250.0,18.88,5173.3
2604,2497283.0,317000.0,19.52,5172.2
2605,2497606.0,319000.0,20.16,5165.6
2606,2497929.0,321000.0,20.48,5160.1
2607,2498257.0,323250.0,20.8,5148.0
2608,2498584.0,325250.0,16.32,5138.1
2609,2498915.0,327250.0,16.64,5123.8
2610,2499244.0,328750.0,16.96,5110.6
2611,2499573.0,329000.0,16.96,5098.5
2612,2499901.0,329250.0,17.6,5086.4
2613,2500228.0,328250.0,18.24,5076.5
2614,2500554.0,327500.0,18.88,5067.7
2615,2500876.0,325750.0,19.2,5062.2
2616,2501199.0,324500.0,18.56,5056.7
2617,2501518.0,322500.0,17.28,5054.5
2618,2501840.0,321500.0,17.6,5050.1
2619,2502159.0,320750.0,17.92,5049.0
2620,2502481.0,320500.0,18.24,5043.5
2621,2502800.0,320500.0,18.24,5042.4
2622,2503124.0,321000.0,17.92,5034.7
2623,2503445.0,321500.0,17.6,5031.4
2624,2503769.0,322000.0,17.28,5024.8
2625,2504089.0,322250.0,15.36,5021.5
2626,2504410.0,321500.0,15.36,5018.2
2627,2504726.0,320250.0,15.36,5019.3
2628,2505041.0,318000.0,15.68,5022.6
2629,2505352.0,315750.0,15.68,5030.3
2630,2505662.0,313000.0,16.0,5038.0
2631,2505970.0,311000.0,16.96,5049.0
2632,2506277.0,309000.0,16.64,5060.0
2633,2506587.0,308750.0,16.32,5068.8
2634,2506895.0,308250.0,16.64,5079.8
2635,2507204.0,308500.0,17.28,5088.6
2636,2507514.0,309250.0,17.6,5097.4
2637,2507826.0,309750.0,17.6,5102.9
2638,2508139.0,311000.0,16.96,5108.4
2639,2508452.0,312000.0,17.28,5113.9
2640,2508770.0,314000.0,17.28,5112.8
2641,2509086.0,315000.0,17.92,5115.0
2642,2509406.0,316750.0,17.6,5111.7
2643,2509722.0,317500.0,17.6,5113.9
2644,2510041.0,317750.0,18.24,5112.8
2645,2510356.0,317500.0,17.92,5115.0
2646,2510673.0,316750.0,18.24,5116.1
2647,2510985.0,315750.0,17.6,5121.6
2648,2511298.0,314250.0,18.24,5127.1
2649,2511609.0,313250.0,20.8,5134.8
2650,2511919.0,311500.0,20.16,5142.5
2651,2512229.0,311000.0,20.8,5151.3
2652,2512538.0,310000.0,21.44,5160.1
2653,2512851.0,310500.0,21.12,5165.6
2654,2513164.0,311250.0,19.84,5171.1
2655,2513482.0,313250.0,19.2,5170.0
2656,2513800.0,315500.0,18.56,5170.0
2657,2514124.0,318250.0,17.6,5162.3
2658,2514448.0,321000.0,17.92,5155.7
2659,2514777.0,323750.0,16.96,5143.6
2660,2515103.0,325750.0,16.96,5133.7
2661,2515431.0,326750.0,16.64,5122.7
2662,2515758.0,327500.0,15.36,5111.7
2663,2516084.0,326750.0,15.04,5102.9
2664,2516409.0,326500.0,14.72,5095.2
2665,2516733.0,325500.0,15.04,5087.5
2666,2517057.0,324750.0,15.36,5080.9
2667,2517380.0,324000.0,14.08,5074.3
2668,2517703.0,323500.0,14.72,5068.8
2669,2518024.0,322750.0,15.04,5065.5
2670,2518347.0,322500.0,15.04,5058.9
2671,2518667.0,321750.0,15.04,5056.7
2672,2518990.0,321750.0,15.36,5051.2
2673,2519311.0,321750.0,16.0,5046.8
2674,2519635.0,322000.0,15.68,5040.2
2675,2519957.0,322500.0,15.04,5034.7
2676,2520281.0,322750.0,15.36,5028.1
2677,2520601.0,322500.0,15.68,5025.9
2678,2520923.0,322000.0,16.64,5020.4
2679,2521241.0,321000.0,16.64,5020.4
2680,2521559.0,319500.0,17.28,5019.3
2681,2521872.0,317750.0,18.24,5024.8
2682,2522185.0,315500.0,17.6,5030.3
2683,2522496.0,313750.0,17.6,5036.9
2684,2522805.0,311500.0,18.56,5046.8
2685,2523112.0,310000.0,19.52,5057.8
2686,2523419.0,308500.0,20.48,5069.9
2687,2523727.0,307750.0,21.12,5080.9
2688,2524035.0,307500.0,21.44,5090.8
2689,2524346.0,308500.0,21.44,5098.5
2690,2524659.0,310000.0,19.84,5102.9
2691,2524973.0,311500.0,18.88,5107.3
2692,2525291.0,314000.0,18.24,5107.3
2693,2525607.0,315250.0,18.24,5108.4
2694,2525925.0,316500.0,18.56,5108.4
