,Position,Velocity,Torque,Current
1815,411810.0,-341250.0,-16.64,-5238.2
1816,411475.0,-339250.0,-16.96,-5232.7
1817,411140.0,-338250.0,-15.36,-5227.2
1818,410808.0,-335750.0,-16.0,-5225.0
1819,410478.0,-333000.0,-16.96,-5225.0
1820,410148.0,-331750.0,-17.28,-5225.0
1821,409823.0,-329250.0,-18.88,-5230.5
1822,409496.0,-328000.0,-19.84,-5233.8
1823,409171.0,-326750.0,-18.56,-5239.3
1824,408845.0,-325750.0,-18.88,-5243.7
1825,408520.0,-325750.0,-17.28,-5249.2
1826,408192.0,-326000.0,-17.92,-5251.4
1827,407865.0,-326500.0,-17.6,-5254.7
1828,407536.0,-327250.0,-17.6,-5255.8
1829,407206.0,-328500.0,-17.92,-5255.8
1830,406877.0,-328750.0,-17.6,-5256.9
1831,406546.0,-329750.0,-16.64,-5255.8
1832,406220.0,-329000.0,-15.68,-5260.2
1833,405893.0,-328250.0,-15.36,-5263.5
1834,405571.0,-326500.0,-15.68,-5272.3
1835,405250.0,-324000.0,-16.32,-5282.2
1836,404931.0,-322250.0,-16.96,-5294.3
1837,404613.0,-320000.0,-17.6,-5307.5
1838,404296.0,-318750.0,-18.24,-5321.8
1839,403975.0,-318750.0,-18.24,-5331.7
1840,403655.0,-319000.0,-17.28,-5342.7
1841,403331.0,-320500.0,-17.28,-5349.3
1842,403007.0,-322250.0,-17.6,-5355.9
1843,402680.0,-323750.0,-17.92,-5359.2
1844,402351.0,-326000.0,-18.56,-5360.3
1845,402022.0,-327250.0,-18.56,-5361.4
1846,401691.0,-329000.0,-17.92,-5360.3
1847,401361.0,-329750.0,-17.6,-5360.3
1848,401029.0,-330500.0,-16.96,-5358.1
1849,400699.0,-330750.0,-16.96,-5358.1
1850,400369.0,-330500.0,-19.2,-5357.0
1851,400038.0,-330750.0,-19.52,-5355.9
1852,399709.0,-330000.0,-19.84,-5357.0
1853,399376.0,-330750.0,-19.84,-5353.7
1854,399045.0,-331000.0,-19.2,-5352.6
1855,398711.0,-331750.0,-18.88,-5348.2
1856,398374.0,-333750.0,-17.6,-5340.5
1857,398039.0,-334250.0,-16.32,-5335.0
1858,397700.0,-336250.0,-18.56,-5325.1
1859,397360.0,-337750.0,-17.6,-5314.1
1860,397019.0,-338750.0,-16.96,-5302.0
1861,396676.0,-340750.0,-16.64,-5287.7
1862,396332.0,-342000.0,-15.36,-5272.3
1863,395989.0,-342750.0,-14.72,-5258.0
1864,395646.0,-343250.0,-13.76,-5243.7
1865,395305.0,-342750.0,-12.8,-5231.6
1866,394969.0,-340750.0,-13.12,-5225.0
1867,394633.0,-339000.0,-13.76,-5218.4
1868,394303.0,-335750.0,-14.08,-5218.4
1869,393975.0,-332500.0,-14.4,-5220.6
1870,393649.0,-330000.0,-15.04,-5225.0
1871,393324.0,-327250.0,-15.68,-5230.5
1872,392999.0,-326000.0,-15.68,-5236.0
1873,392675.0,-325000.0,-15.36,-5242.6
1874,392349.0,-325000.0,-16.0,-5247.0
1875,392023.0,-325250.0,-16.0,-5251.4
1876,391694.0,-326250.0,-16.0,-5252.5
1877,391367.0,-327000.0,-16.32,-5255.8
1878,391037.0,-328000.0,-16.64,-5255.8
1879,390709.0,-328500.0,-17.6,-5258.0
1880,390381.0,-328250.0,-18.24,-5260.2
1881,390052.0,-328750.0,-17.6,-5261.3
1882,389728.0,-327250.0,-17.6,-5267.9
1883,389402.0,-326750.0,-17.92,-5272.3
1884,389080.0,-325250.0,-18.88,-5281.1
1885,388757.0,-323750.0,-19.52,-5288.8
1886,388437.0,-322750.0,-20.16,-5299.8
1887,388114.0,-322000.0,-20.8,-5307.5
1888,387794.0,-321500.0,-21.76,-5318.5
1889,387469.0,-322000.0,-22.08,-5324.0
1890,387147.0,-322500.0,-21.12,-5332.8
1891,386821.0,-323250.0,-19.52,-5337.2
1892,386496.0,-324500.0,-19.84,-5342.7
1893,386168.0,-325250.0,-19.52,-5344.9
1894,385839.0,-327000.0,-19.84,-5346.0
1895,385509.0,-328000.0,-20.48,-5346.0
1896,385177.0,-329750.0,-20.8,-5343.8
1897,384847.0,-330250.0,-20.8,-5343.8
1898,384513.0,-331500.0,-19.84,-5339.4
1899,384182.0,-331750.0,-16.32,-5338.3
1900,383852.0,-331250.0,-16.96,-5338.3
1901,383522.0,-331250.0,-17.28,-5338.3
1902,383196.0,-329250.0,-17.6,-5341.6
1903,382866.0,-329000.0,-18.88,-5341.6
1904,382539.0,-328250.0,-19.84,-5344.9
1905,382207.0,-328750.0,-20.16,-5342.7
1906,381875.0,-330250.0,-19.52,-5340.5
1907,381539.0,-331750.0,-15.36,-5333.9
1908,381201.0,-334500.0,-15.68,-5325.1
1909,380861.0,-336500.0,-15.68,-5314.1
1910,380520.0,-338750.0,-15.68,-5302.0
1911,380177.0,-340500.0,-16.0,-5287.7
1912,379835.0,-341500.0,-16.96,-5274.5
1913,379494.0,-341750.0,-17.92,-5262.4
1914,379153.0,-341750.0,-17.6,-5250.3
1915,378815.0,-340500.0,-14.72,-5241.5
1916,378479.0,-339000.0,-15.36,-5234.9
1917,378143.0,-337750.0,-16.0,-5228.3
1918,377814.0,-334750.0,-16.96,-5229.4
1919,377483.0,-333000.0,-17.6,-5228.3
1920,377155.0,-331000.0,-18.56,-5230.5
1921,376828.0,-328750.0,-19.52,-5233.8
1922,376501.0,-328250.0,-19.52,-5237.1
1923,376174.0,-327250.0,-16.64,-5240.4
1924,375847.0,-327000.0,-17.6,-5243.7
1925,375521.0,-326750.0,-17.92,-5248.1
1926,375192.0,-327250.0,-17.92,-5249.2
1927,374864.0,-327500.0,-17.6,-5251.4
1928,374533.0,-328500.0,-17.6,-5250.3
1929,374204.0,-329250.0,-17.6,-5251.4
1930,373874.0,-329500.0,-17.28,-5251.4
1931,373544.0,-330000.0,-16.0,-5251.4
1932,373218.0,-328750.0,-15.04,-5255.8
1933,372893.0,-327750.0,-15.68,-5261.3
1934,372572.0,-325500.0,-16.0,-5271.2
1935,372251.0,-323250.0,-16.64,-5281.1
1936,371934.0,-321000.0,-16.96,-5295.4
1937,371615.0,-319500.0,-17.6,-5307.5
1938,371298.0,-318500.0,-17.6,-5321.8
1939,370976.0,-318750.0,-17.92,-5330.6
1940,370655.0,-319750.0,-17.28,-5340.5
1941,370329.0,-321500.0,-17.92,-5344.9
1942,370005.0,-323250.0,-17.92,-5351.5
1943,369676.0,-325000.0,-17.92,-5352.6
1944,369348.0,-326750.0,-17.92,-5354.8
1945,369018.0,-327750.0,-17.28,-5354.8
1946,368688.0,-329250.0,-17.6,-5354.8
1947,368357.0,-329750.0,-17.6,-5353.7
1948,368026.0,-330500.0,-18.56,-5352.6
1949,367697.0,-330250.0,-18.56,-5353.7
1950,367366.0,-330500.0,-19.2,-5352.6
1951,367036.0,-330250.0,-19.52,-5352.6
1952,366705.0,-330250.0,-19.52,-5351.5
1953,366372.0,-331250.0,-18.56,-5348.2
1954,366040.0,-331500.0,-18.24,-5344.9
1955,365704.0,-333000.0,-17.6,-5338.3
1956,365368.0,-334250.0,-19.2,-5331.7
1957,365030.0,-335500.0,-17.92,-5322.9
1958,364689.0,-337750.0,-17.28,-5310.8
1959,364349.0,-338750.0,-16.96,-5299.8
1960,364007.0,-340250.0,-16.0,-5286.6
1961,363664.0,-341500.0,-15.04,-5272.3
1962,363321.0,-342000.0,-14.08,-5258.0
1963,362979.0,-342500.0,-13.76,-5244.8
1964,362638.0,-342250.0,-13.76,-5232.7
1965,362300.0,-341000.0,-13.44,-5223.9
1966,361965.0,-339000.0,-13.76,-5218.4
1967,361633.0,-336500.0,-14.08,-5216.2
1968,361307.0,-332750.0,-14.4,-5220.6
1969,360979.0,-330250.0,-14.72,-5222.8
1970,360657.0,-327000.0,-14.72,-5231.6
1971,360332.0,-325250.0,-15.36,-5237.1
1972,360009.0,-324500.0,-15.68,-5244.8
1973,359683.0,-324000.0,-15.68,-5249.2
1974,359357.0,-325000.0,-16.0,-5253.6
1975,359029.0,-325750.0,-16.32,-5255.8
1976,358701.0,-327000.0,-16.32,-5258.0
1977,358373.0,-327500.0,-16.64,-5260.2
1978,358044.0,-328250.0,-17.28,-5261.3
1979,357717.0,-328000.0,-17.6,-5264.6
1980,357389.0,-328000.0,-18.24,-5266.8
1981,357063.0,-327500.0,-17.28,-5271.2
1982,356737.0,-326750.0,-17.6,-5275.6
1983,356413.0,-326000.0,-18.24,-5282.2
1984,356091.0,-324500.0,-19.52,-5291.0
1985,355769.0,-323500.0,-20.16,-5299.8
1986,355448.0,-322250.0,-21.12,-5309.7
1987,355126.0,-321750.0,-21.44,-5318.5
1988,354804.0,-321750.0,-22.08,-5327.3
1989,354480.0,-322250.0,-20.48,-5333.9
1990,354155.0,-323250.0,-19.84,-5339.4
1991,353828.0,-324500.0,-19.84,-5342.7
1992,353503.0,-325250.0,-19.84,-5348.2
1993,353173.0,-326750.0,-20.16,-5348.2
1994,352845.0,-327500.0,-20.48,-5350.4
1995,352512.0,-329000.0,-20.48,-5347.1
1996,352181.0,-330500.0,-20.48,-5346.0
1997,351849.0,-331000.0,-19.2,-5343.8
1998,351517.0,-332000.0,-16.96,-5341.6
1999,351188.0,-331000.0,-16.96,-5342.7
2000,350858.0,-330750.0,-17.6,-5342.7
2001,350531.0,-329500.0,-18.24,-5346.0
2002,350203.0,-328500.0,-19.2,-5348.2
2003,349875.0,-328250.0,-19.84,-5350.4
2004,349544.0,-328500.0,-20.16,-5349.3
2005,349211.0,-330000.0,-16.64,-5346.0
2006,348878.0,-331250.0,-16.64,-5342.7
2007,348539.0,-334000.0,-16.0,-5331.7
2008,348199.0,-336250.0,-16.0,-5320.7
2009,347858.0,-338250.0,-15.68,-5308.6
2010,347514.0,-341000.0,-17.28,-5293.2
2011,347171.0,-342000.0,-17.28,-5278.9
2012,346830.0,-342250.0,-16.96,-5266.8
2013,346488.0,-342500.0,-17.6,-5253.6
2014,346148.0,-341500.0,-15.36,-5242.6
2015,345812.0,-339750.0,-15.36,-5236.0
2016,345476.0,-338500.0,-16.32,-5229.4
2017,345144.0,-336000.0,-16.96,-5227.2
2018,344814.0,-333500.0,-17.6,-5227.2
2019,344484.0,-332000.0,-18.24,-5227.2
2020,344159.0,-329250.0,-18.56,-5232.7
2021,343832.0,-328000.0,-17.6,-5236.0
2022,343507.0,-326750.0,-18.24,-5241.5
2023,343179.0,-326250.0,-17.92,-5243.7
2024,342853.0,-326500.0,-17.92,-5248.1
2025,342524.0,-327000.0,-17.92,-5249.2
2026,342196.0,-327750.0,-18.24,-5251.4
2027,341866.0,-328250.0,-17.6,-5251.4
2028,341535.0,-329500.0,-17.28,-5250.3
2029,341207.0,-329250.0,-16.64,-5252.5
2030,340876.0,-330000.0,-16.32,-5251.4
2031,340550.0,-329000.0,-16.0,-5255.8
2032,340224.0,-327750.0,-15.36,-5260.2
2033,339901.0,-326500.0,-15.68,-5267.9
2034,339581.0,-323750.0,-16.32,-5278.9
2035,339262.0,-322000.0,-16.96,-5291.0
2036,338944.0,-320000.0,-16.96,-5304.2
2037,338626.0,-318750.0,-17.28,-5317.4
2038,338306.0,-318750.0,-18.24,-5328.4
2039,337984.0,-319500.0,-18.24,-5337.2
2040,337660.0,-321000.0,-17.92,-5343.8
2041,337334.0,-323000.0,-17.92,-5348.2
2042,337006.0,-325000.0,-17.6,-5350.4
2043,336677.0,-326750.0,-17.6,-5351.5
2044,336348.0,-328000.0,-17.28,-5352.6
2045,336017.0,-329250.0,-17.28,-5351.5
2046,335689.0,-329250.0,-18.88,-5353.7
2047,335358.0,-329750.0,-19.2,-5352.6
2048,335028.0,-330000.0,-18.56,-5348.2
2049,334697.0,-330000.0,-18.88,-5321.8
2050,334367.0,-330500.0,-18.24,-5242.6
2051,334040.0,-329500.0,-14.72,-5089.7
2052,333711.0,-329250.0,-10.24,-4838.9
2053,333390.0,-326750.0,-3.84,-4491.3
2054,333075.0,-323000.0,3.52,-4046.9
2055,332777.0,-315750.0,9.92,-3527.7
2056,332499.0,-303000.0,17.6,-2950.2
2057,332249.0,-285250.0,26.24,-2351.8
2058,332030.0,-261250.0,33.92,-1764.4
2059,331851.0,-231500.0,39.04,-1217.7
2060,331711.0,-197000.0,40.32,-715.0
2061,331614.0,-158750.0,39.04,-258.5
2062,331553.0,-119250.0,35.52,157.3
2063,331531.0,-80000.0,32.64,531.3
2064,331542.0,-42250.0,29.76,869.0
2065,331583.0,-7750.0,26.88,1172.6
2066,331643.0,22500.0,26.24,1456.4
2067,331717.0,46500.0,26.88,1723.7
2068,331798.0,64000.0,28.16,1984.4
2069,331891.0,77000.0,28.8,2231.9
2070,331994.0,87750.0,30.08,2467.3
2071,332107.0,97500.0,28.8,2692.8
2072,332231.0,108250.0,30.08,2905.1
2073,332368.0,119250.0,29.12,3104.2
2074,332516.0,130500.0,30.08,3291.2
2075,332676.0,142250.0,31.68,3463.9
2076,332849.0,154500.0,32.96,3623.4
2077,333034.0,166500.0,32.64,3768.6
2078,333230.0,178500.0,32.32,3902.8
2079,333439.0,190750.0,28.48,4022.7
2080,333659.0,202500.0,29.76,4129.4
2081,333891.0,214250.0,28.16,4224.0
2082,334133.0,225750.0,27.2,4306.5
2083,334386.0,236750.0,27.52,4378.0
2084,334647.0,247000.0,27.84,4440.7
2085,334918.0,256750.0,26.88,4491.3
2086,335197.0,266000.0,25.6,4534.2
2087,335481.0,273750.0,21.76,4570.5
2088,335772.0,281250.0,21.76,4600.2
2089,336071.0,288250.0,21.76,4621.1
2090,336371.0,293500.0,20.48,4639.8
2091,336675.0,298500.0,20.8,4655.2
2092,336983.0,302750.0,21.12,4665.1
2093,337289.0,304500.0,21.12,4678.3
2094,337598.0,306750.0,20.8,4688.2
2095,337907.0,308000.0,20.48,4697.0
2096,338215.0,308000.0,19.52,4708.0
2097,338525.0,309000.0,20.16,4715.7
2098,338834.0,309000.0,19.52,4725.6
2099,339146.0,309750.0,19.2,4732.2
2100,339457.0,310500.0,19.52,4738.8
2101,339770.0,311250.0,19.2,4744.3
2102,340083.0,312250.0,18.88,4748.7
2103,340398.0,313000.0,17.92,4752.0
2104,340714.0,314250.0,16.96,4754.2
2105,341030.0,315000.0,16.96,4755.3
2106,341347.0,316000.0,16.64,4756.4
2107,341660.0,315500.0,15.68,4760.8
2108,341974.0,315000.0,15.68,4765.2
2109,342282.0,313000.0,15.68,4776.2
2110,342590.0,310750.0,15.68,4786.1
2111,342895.0,308750.0,15.68,4800.4
2112,343196.0,305500.0,16.0,4818.0
2113,343501.0,304750.0,16.96,4832.3
2114,343802.0,303000.0,17.28,4851.0
2115,344105.0,302500.0,16.96,4866.4
2116,344410.0,303500.0,16.96,4880.7
2117,344714.0,303250.0,16.64,4895.0
2118,345020.0,304500.0,16.96,4908.2
2119,345327.0,305500.0,16.96,4920.3
2120,345635.0,306250.0,17.6,4930.2
2121,345947.0,308250.0,18.24,4936.8
2122,346258.0,309500.0,18.24,4943.4
2123,346572.0,311250.0,17.92,4947.8
2124,346884.0,312250.0,17.6,4954.4
2125,347198.0,312750.0,16.96,4957.7
2126,347510.0,313000.0,17.28,4964.3
2127,347821.0,312250.0,16.96,4970.9
2128,348131.0,311750.0,19.52,4979.7
2129,348439.0,310250.0,19.84,4990.7
2130,348747.0,309250.0,20.48,5000.6
2131,349053.0,308000.0,21.12,5013.8
2132,349359.0,307000.0,20.48,5025.9
2133,349666.0,306750.0,19.52,5038.0
2134,349972.0,306250.0,19.84,5051.2
2135,350283.0,307500.0,19.84,5057.8
2136,350594.0,308750.0,20.16,5065.5
2137,350910.0,311000.0,20.8,5066.6
2138,351228.0,314000.0,20.16,5066.6
2139,351550.0,316750.0,19.52,5062.2
2140,351874.0,320000.0,17.6,5054.5
2141,352200.0,322500.0,16.0,5045.7
2142,352525.0,324250.0,15.36,5036.9
2143,352851.0,325250.0,14.72,5028.1
2144,353175.0,325250.0,15.36,5021.5
2145,353499.0,324750.0,15.36,5013.8
2146,353820.0,323750.0,15.36,5010.5
2147,354143.0,323000.0,15.68,5003.9
2148,354463.0,322000.0,14.72,5001.7
2149,354785.0,321500.0,14.4,4997.3
2150,355104.0,321000.0,14.4,4995.1
2151,355425.0,320500.0,14.72,4991.8
2152,355742.0,319750.0,15.04,4991.8
2153,356063.0,319500.0,14.72,4988.5
2154,356381.0,319250.0,15.36,4988.5
2155,356702.0,319250.0,16.0,4984.1
2156,357021.0,319750.0,16.0,4983.0
2157,357343.0,320000.0,15.68,4978.6
2158,357662.0,320250.0,16.0,4976.4
2159,357982.0,320000.0,16.32,4974.2
2160,358298.0,319250.0,16.64,4975.3
2161,358616.0,318250.0,16.32,4975.3
2162,358928.0,316500.0,16.96,4981.9
2163,359241.0,314750.0,18.24,4986.3
2164,359550.0,313000.0,18.88,4996.2
2165,359858.0,310500.0,18.56,5006.1
2166,360165.0,309250.0,19.84,5018.2
2167,360470.0,307250.0,20.48,5032.5
2168,360777.0,306750.0,21.12,5043.5
2169,361082.0,306000.0,19.84,5057.8
2170,361389.0,306000.0,19.84,5068.8
2171,361699.0,307250.0,20.48,5077.6
2172,362010.0,308250.0,20.8,5085.3
2173,362325.0,310750.0,20.48,5087.5
2174,362639.0,312500.0,20.16,5091.9
2175,362956.0,314250.0,20.16,5091.9
2176,363271.0,315250.0,20.16,5095.2
2177,363588.0,315750.0,16.96,5096.3
2178,363901.0,315500.0,17.6,5100.7
2179,364213.0,314250.0,17.6,5107.3
2180,364524.0,313250.0,18.56,5113.9
2181,364833.0,311250.0,19.2,5123.8
2182,365145.0,311000.0,19.52,5130.4
2183,365454.0,310250.0,20.48,5139.2
2184,365765.0,310250.0,20.8,5146.9
2185,366075.0,310500.0,20.8,5154.6
2186,366387.0,310500.0,18.24,5161.2
2187,366701.0,311750.0,18.88,5165.6
2188,367017.0,313000.0,19.52,5166.7
2189,367336.0,315250.0,19.52,5165.6
2190,367657.0,317500.0,19.52,5161.2
2191,367981.0,320000.0,20.16,5154.6
2192,368306.0,322250.0,19.84,5146.9
2193,368633.0,324250.0,18.56,5135.9
2194,368962.0,326250.0,16.96,5123.8
2195,369289.0,327000.0,17.28,5112.8
2196,369619.0,328250.0,17.92,5099.6
2197,369945.0,328000.0,18.56,5090.8
2198,370274.0,328000.0,18.56,5077.6
2199,370598.0,327250.0,18.56,5071.0
2200,370922.0,325750.0,18.88,5063.3
2201,371244.0,324750.0,18.56,5058.9
2202,371565.0,322750.0,17.6,5055.6
2203,371885.0,321750.0,17.92,5052.3
2204,372205.0,320750.0,18.56,5050.1
2205,372525.0,320250.0,18.88,5046.8
2206,372847.0,320500.0,18.88,5042.4
2207,373170.0,321250.0,17.28,5036.9
2208,373492.0,321750.0,17.28,5031.4
2209,373815.0,322500.0,16.32,5025.9
2210,374136.0,322250.0,16.0,5021.5
2211,374455.0,321250.0,15.68,5020.4
2212,374771.0,319750.0,15.68,5022.6
2213,375086.0,317750.0,16.32,5024.8
2214,375398.0,315500.0,16.64,5031.4
2215,375707.0,313000.0,16.0,5040.2
2216,376017.0,311500.0,16.32,5049.0
2217,376324.0,309500.0,16.32,5061.1
2218,376631.0,308250.0,16.96,5072.1
2219,376939.0,308000.0,17.28,5083.1
2220,377246.0,307250.0,17.92,5094.1
2221,377557.0,308250.0,18.56,5101.8
2222,377867.0,309000.0,18.56,5110.6
2223,378182.0,310750.0,17.6,5112.8
2224,378496.0,312500.0,16.96,5117.2
2225,378812.0,313750.0,16.96,5118.3
2226,379128.0,315250.0,16.96,5120.5
2227,379445.0,315750.0,18.24,5121.6
2228,379762.0,316500.0,18.24,5121.6
2229,380080.0,317000.0,18.88,5121.6
2230,380396.0,317000.0,19.52,5122.7
2231,380711.0,316500.0,18.88,5126.0
2232,381027.0,316250.0,17.6,5128.2
2233,381338.0,314500.0,17.92,5134.8
2234,381652.0,314000.0,18.88,5139.2
2235,381960.0,312250.0,20.8,5149.1
2236,382271.0,311000.0,21.44,5156.8
2237,382581.0,310750.0,21.76,5165.6
2238,382893.0,310250.0,22.08,5171.1
2239,383209.0,312250.0,20.8,5173.3
2240,383526.0,313750.0,19.2,5173.3
2241,383847.0,316500.0,18.24,5170.0
2242,384170.0,319250.0,17.28,5164.5
2243,384496.0,321750.0,18.56,5154.6
2244,384824.0,324500.0,17.28,5143.6
2245,385151.0,326000.0,17.28,5132.6
2246,385480.0,327500.0,17.28,5120.5
2247,385806.0,327500.0,16.32,5111.7
2248,386134.0,327500.0,15.04,5099.6
2249,386459.0,327000.0,14.4,5091.9
2250,386784.0,326000.0,14.4,5083.1
2251,387107.0,325250.0,15.04,5077.6
2252,387430.0,324000.0,15.04,5072.1
2253,387752.0,323250.0,15.04,5066.6
2254,388074.0,322500.0,15.36,5062.2
2255,388395.0,322000.0,16.0,5057.8
2256,388717.0,321750.0,15.68,5053.4
2257,389039.0,321750.0,15.04,5049.0
2258,389361.0,321750.0,15.68,5043.5
2259,389683.0,322000.0,15.36,5039.1
2260,390005.0,322000.0,15.68,5033.6
2261,390326.0,321750.0,16.0,5030.3
2262,390647.0,321500.0,16.32,5027.0
2263,390967.0,321000.0,17.28,5023.7
2264,391285.0,320000.0,17.92,5023.7
2265,391602.0,319000.0,17.6,5023.7
2266,391916.0,317250.0,17.92,5028.1
2267,392228.0,315250.0,17.28,5034.7
2268,392539.0,313500.0,18.24,5041.3
2269,392846.0,311000.0,18.88,5053.4
2270,393154.0,309500.0,20.16,5063.3
2271,393460.0,308000.0,21.12,5076.5
2272,393766.0,306750.0,22.4,5089.7
2273,394077.0,307750.0,22.08,5096.3
2274,394387.0,308250.0,21.12,5105.1
2275,394702.0,310500.0,19.2,5107.3
2276,395015.0,312250.0,19.2,5112.8
2277,395332.0,313750.0,18.88,5113.9
2278,395648.0,315250.0,18.88,5115.0
2279,395966.0,316000.0,18.88,5115.0
2280,396283.0,317000.0,20.16,5115.0
2281,396599.0,316750.0,20.48,5117.2
2282,396913.0,316250.0,19.84,5121.6
2283,397226.0,315000.0,20.16,5126.0
2284,397538.0,313750.0,17.6,5132.6
2285,397848.0,312250.0,17.92,5140.3
2286,398160.0,311750.0,18.24,5146.9
2287,398470.0,311000.0,18.88,5155.7
2288,398781.0,310750.0,20.48,5162.3
2289,399095.0,311750.0,21.76,5166.7
2290,399410.0,312500.0,20.8,5168.9
2291,399727.0,314250.0,20.8,5170.0
2292,400045.0,316000.0,17.6,5170.0
2293,400366.0,317750.0,18.24,5165.6
2294,400690.0,320000.0,18.24,5159.0
2295,401014.0,321750.0,18.56,5151.3
2296,401342.0,324250.0,19.2,5140.3
2297,401670.0,326000.0,19.52,5129.3
2298,402000.0,327500.0,19.2,5115.0
2299,402328.0,328500.0,18.56,5104.0
2300,402657.0,328750.0,16.64,5090.8
2301,402984.0,328500.0,17.28,5080.9
2302,403310.0,327500.0,17.28,5072.1
2303,403634.0,326500.0,18.24,5064.4
2304,403956.0,324750.0,18.56,5060.0
2305,404277.0,323250.0,19.84,5055.6
2306,404597.0,321750.0,19.52,5053.4
2307,404918.0,321000.0,18.24,5050.1
2308,405240.0,321000.0,18.24,5044.6
2309,405562.0,321250.0,17.28,5040.2
2310,405884.0,321750.0,17.28,5034.7
2311,406208.0,322500.0,16.96,5028.1
2312,406530.0,322500.0,16.64,5023.7
2313,406852.0,322500.0,16.96,5018.2
2314,407172.0,322000.0,16.64,5016.0
2315,407492.0,321000.0,15.36,5012.7
2316,407807.0,319250.0,15.04,5016.0
2317,408121.0,317250.0,15.36,5020.4
2318,408431.0,314750.0,15.68,5028.1
2319,408738.0,311500.0,16.0,5040.2
2320,409048.0,310250.0,16.64,5047.9
2321,409355.0,308500.0,16.96,5060.0
2322,409663.0,308000.0,17.6,5071.0
2323,409972.0,308500.0,17.28,5079.8
2324,410281.0,308250.0,16.32,5089.7
2325,410593.0,309500.0,17.28,5095.2
2326,410905.0,310500.0,17.6,5101.8
2327,411221.0,312250.0,17.92,5104.0
2328,411534.0,313250.0,17.92,5108.4
2329,411851.0,314500.0,17.92,5109.5
2330,412167.0,315500.0,17.28,5111.7
2331,412486.0,316250.0,16.96,5109.5
2332,412802.0,317000.0,16.0,5111.7
2333,413119.0,317000.0,18.56,5111.7
2334,413434.0,316750.0,18.88,5115.0
2335,413747.0,315250.0,19.52,5120.5
2336,414059.0,314250.0,20.16,5126.0
2337,414368.0,312250.0,19.52,5135.9
2338,414680.0,311500.0,20.16,5141.4
2339,414988.0,310250.0,20.16,5152.4
2340,415299.0,310000.0,18.88,5160.1
2341,415610.0,310500.0,21.12,5166.7
2342,415924.0,311000.0,21.12,5171.1
2343,416239.0,312750.0,21.12,5173.3
2344,416557.0,314500.0,20.8,5173.3
2345,416879.0,317250.0,18.88,5168.9
2346,417204.0,320000.0,17.6,5160.1
2347,417530.0,322750.0,17.6,5151.3
2348,417859.0,325500.0,16.32,5138.1
2349,418186.0,326750.0,16.0,5128.2
2350,418515.0,327750.0,16.0,5116.1
2351,418840.0,327500.0,15.68,5107.3
2352,419167.0,327000.0,16.0,5097.4
2353,419489.0,325750.0,15.36,5091.9
2354,419814.0,324750.0,15.04,5084.2
2355,420136.0,324000.0,15.04,5079.8
2356,420459.0,323000.0,15.04,5073.2
2357,420781.0,323000.0,14.72,5068.8
2358,421103.0,322250.0,14.72,5063.3
2359,421425.0,322250.0,15.04,5058.9
2360,421746.0,321750.0,15.36,5055.6
2361,422068.0,321750.0,16.0,5050.1
2362,422389.0,321500.0,16.0,5046.8
2363,422711.0,321500.0,16.64,5041.3
2364,423033.0,321750.0,16.96,5036.9
2365,423355.0,321750.0,15.04,5032.5
2366,423676.0,321750.0,15.68,5028.1
2367,423996.0,321250.0,16.32,5025.9
2368,424312.0,319750.0,16.96,5027.0
2369,424626.0,317750.0,17.92,5031.4
2370,424939.0,315750.0,18.56,5036.9
2371,425248.0,313000.0,19.52,5045.7
2372,425559.0,311750.0,20.8,5053.4
2373,425866.0,310000.0,20.8,5064.4
2374,426174.0,308750.0,19.2,5075.4
2375,426482.0,308500.0,20.48,5086.4
2376,426790.0,307750.0,20.48,5096.3
2377,427101.0,308750.0,20.8,5104.0
2378,427413.0,309750.0,21.12,5109.5
2379,427728.0,311500.0,21.12,5112.8
2380,428043.0,313250.0,21.44,5116.1
2381,428362.0,315250.0,20.8,5113.9
2382,428680.0,316750.0,17.28,5113.9
2383,428998.0,317500.0,17.6,5112.8
2384,429314.0,317750.0,17.6,5115.0
2385,429629.0,316750.0,17.92,5118.3
2386,429942.0,315500.0,19.2,5122.7
2387,430253.0,313750.0,19.84,5130.4
2388,430564.0,312500.0,20.8,5137.0
2389,430874.0,311250.0,21.44,5145.8
2390,431186.0,311000.0,16.96,5152.4
2391,431496.0,310750.0,17.6,5160.1
2392,431810.0,311500.0,18.56,5164.5
2393,432124.0,312500.0,18.88,5167.8
2394,432439.0,313250.0,19.2,5171.1
2395,432757.0,315250.0,20.48,5171.1
2396,433076.0,316500.0,20.8,5168.9
2397,433399.0,318750.0,21.44,5163.4
2398,433724.0,321250.0,17.6,5154.6
2399,434051.0,323500.0,17.28,5144.7
2400,434381.0,326250.0,17.6,5131.5
2401,434708.0,327250.0,17.28,5120.5
2402,435038.0,328500.0,18.56,5107.3
2403,435364.0,328250.0,18.88,5097.4
2404,435692.0,327750.0,18.88,5086.4
2405,436018.0,327500.0,19.52,5077.6
2406,436342.0,326000.0,19.2,5069.9
2407,436665.0,325250.0,16.96,5064.4
2408,436987.0,323750.0,17.6,5058.9
2409,437308.0,322500.0,18.24,5055.6
2410,437628.0,321500.0,18.24,5053.4
2411,437948.0,320750.0,18.56,5050.1
2412,438270.0,320750.0,18.24,5045.7
2413,438592.0,321000.0,18.24,5040.2
2414,438915.0,321750.0,18.24,5034.7
2415,439238.0,322500.0,16.0,5029.2
2416,439561.0,322750.0,16.0,5022.6
